8.827369600000000000e+08 2.979712109375000000e+04
9.362369280000000000e+08 1.144919453125000000e+05
9.897369600000000000e+08 2.006812031250000000e+05
1.043236928000000000e+09 2.025426406250000000e+05
1.096736896000000000e+09 1.659514687500000000e+05
1.150236928000000000e+09 1.598695000000000000e+05
1.203736960000000000e+09 8.239581250000000000e+04
1.257236992000000000e+09 9.981603906250000000e+04
1.310736896000000000e+09 2.111845468750000000e+05
1.364236928000000000e+09 3.012085000000000000e+05
1.417736960000000000e+09 2.246314062500000000e+05
1.471236992000000000e+09 2.322128750000000000e+05
1.524736896000000000e+09 1.004918515625000000e+05
1.578236928000000000e+09 9.708045312500000000e+04
1.631736960000000000e+09 1.379000156250000000e+05
